,subject,nll,bic,model,alpha,gamma,eta,lam,phi,wd,w_p,beta
19,19,133.29277682399052,309.9143568656164,sb_int-multiplicative_comp-absolute_gbatt-true_gbalt-false_lk-gaze-dependent_inh-distance-dependent,0.6497169752012475,0.6268993942621325,1.0,0.8731739844595513,4.218885817709765e-05,31.041660430571735,0.05505811609763271,0.23296454184726845
