,subject,nll,bic,model,alpha,gamma,eta,lam,phi,wd,w_p,beta
37,37,102.72673419491355,248.78227160746246,sb_int-multiplicative_comp-absolute_gbatt-true_gbalt-false_lk-gaze-dependent_inh-distance-dependent,0.2999775016745913,0.6351920540796074,1.0,0.7512397486721675,0.0010739735516051214,41.558153117936094,0.2221428978668923,0.637323717466111
