,subject,nll,bic,model,alpha,gamma,eta,lam,phi,wd,w_p,beta
1,1,129.34082076729945,302.01044475223426,sb_int-multiplicative_comp-absolute_gbatt-true_gbalt-false_lk-gaze-dependent_inh-distance-dependent,0.41866238259321464,0.9908427380412594,0.46255873397661207,0.9256419603507146,2.0685705145487143e-05,20.389275107515964,0.42725912421384665,0.5781035386920287
