,subject,nll,bic,model,w_p,lam,beta
36,36,109.9246000539058,236.09750131442487,sb_int-additive_comp-absolute_gbatt-false_gbalt-false_lk-gaze-dependent_inh-none,0.8890165841445298,0.9341671522824336,3.770343286070472
