,subject,nll,bic,model,w_p,lam,beta
34,34,163.99930232060765,344.24690584782854,sb_int-additive_comp-absolute_gbatt-false_gbalt-false_lk-gaze-dependent_inh-none,0.6203811150299245,0.9408649316772798,1.5167148567916948
