,subject,nll,bic,model,w_p,lam,beta
14,14,155.3857426898876,327.0197865863884,sb_int-additive_comp-absolute_gbatt-false_gbalt-false_lk-gaze-dependent_inh-none,0.5461944300983065,0.6888074236483914,1.896717846700003
