,subject,nll,bic,model,w_p,lam,beta
35,35,170.26321768286627,356.7747365723458,sb_int-additive_comp-absolute_gbatt-false_gbalt-false_lk-gaze-dependent_inh-none,0.813380821811735,0.9613948721089287,1.909438414602518
