,subject,nll,bic,model,w_p,lam,beta
16,16,103.11063071868392,222.4695626439811,sb_int-additive_comp-absolute_gbatt-false_gbalt-false_lk-gaze-dependent_inh-none,0.16681536800417895,0.16657113788190175,3.2697333550214145
