,subject,nll,bic,model,w_p,lam,beta
17,17,138.52665276549607,293.30160673760537,sb_int-additive_comp-absolute_gbatt-false_gbalt-false_lk-gaze-dependent_inh-none,0.667403009752412,0.931203100630666,2.8483966244990713
