,subject,nll,bic,model,w_p,lam,beta
19,19,144.13587222755135,304.5200456617159,sb_int-additive_comp-absolute_gbatt-false_gbalt-false_lk-gaze-dependent_inh-none,0.5196778688272482,0.8608703850708348,1.892305795266365
