,subject,nll,bic,model,w_p,lam,beta
4,4,163.79535331496174,343.8390078365367,sb_int-additive_comp-absolute_gbatt-false_gbalt-false_lk-gaze-dependent_inh-none,0.6888153281582757,0.730907637766388,1.5876000954954421
