,subject,nll,bic,model,w_p,lam,beta
7,7,141.3498536475764,298.948008501766,sb_int-additive_comp-absolute_gbatt-false_gbalt-false_lk-gaze-dependent_inh-none,0.46553278093453143,0.9619399602242242,1.8854704233068373
