,subject,nll,bic,model,w_p,lam,beta
12,12,131.5966257962972,279.4415527992076,sb_int-additive_comp-absolute_gbatt-false_gbalt-false_lk-gaze-dependent_inh-none,0.8085804904786681,0.9596983221063016,4.307469877295858
