,subject,nll,bic,model,alpha,gamma,eta,lam,phi,beta
4,4,213.11158014874474,458.719762710716,sb_int-multiplicative_comp-absolute_gbatt-true_gbalt-false_lk-free_inh-free,0.39262464181715145,1.0,0.7890966667302282,0.1727259600350705,0.5066835486563166,1.1608855472400752
