,subject,nll,bic,model,alpha,gamma,eta,lam,phi,beta
43,43,220.77262217628018,474.0418467657869,sb_int-multiplicative_comp-absolute_gbatt-true_gbalt-false_lk-free_inh-free,1.0666834091019977,1.0,0.7887316833434395,0.0,0.0,0.9140295336911741
