,subject,nll,bic,model,alpha,gamma,eta,lam,phi,beta
18,18,128.06235295194475,288.621308317116,sb_int-multiplicative_comp-absolute_gbatt-true_gbalt-false_lk-free_inh-free,0.4097454921840734,0.6916911066784971,1.0,0.08560089585096932,0.4307939495875484,9.60032882674492
