,subject,nll,bic,model,alpha,gamma,eta,lam,phi,beta
27,27,167.28427887517128,367.0651601635691,sb_int-multiplicative_comp-absolute_gbatt-true_gbalt-false_lk-free_inh-free,0.2405916517866434,1.0,0.9854458054560438,0.11503028216625939,0.394521594347757,6.4110258878909985
