,subject,nll,bic,model,w_p,eta,theta,lam,beta
41,41,143.71519304940014,314.51088810982236,sb_int-additive_comp-absolute_gbatt-true_gbalt-true_lk-free_inh-none,0.5011752050110635,0.9840446281670185,0.2806795249057046,0.7149322569550357,5.2292771412817025
