,subject,nll,bic,model,w_p,eta,theta,lam,beta
34,34,144.90420650128235,316.88891501358677,sb_int-additive_comp-absolute_gbatt-true_gbalt-true_lk-free_inh-none,0.6069562865682367,0.9350947221085187,0.7112622272490325,0.7921676948048016,9.233267499723764
