,subject,nll,bic,model,w_p,eta,theta,lam,beta
18,18,110.75268170632171,248.58586542366552,sb_int-additive_comp-absolute_gbatt-true_gbalt-true_lk-free_inh-none,0.6894841659831954,1.0,0.8092056692527382,0.8981538903240273,10.0
