,subject,nll,bic,model,w_p,eta,theta,lam,beta
6,6,106.32516875528897,239.73083952160005,sb_int-additive_comp-absolute_gbatt-true_gbalt-true_lk-free_inh-none,0.44343450470912393,1.0,0.7312933862858838,0.7521057871578629,10.0
