,subject,nll,bic,model,w_p,eta,theta,lam,beta
17,17,123.46397780116061,274.0084576133433,sb_int-additive_comp-absolute_gbatt-true_gbalt-true_lk-free_inh-none,0.6702705926516116,1.0,0.6189661438177777,0.8664269275831185,7.352824761827558
