,subject,nll,bic,model,w_p,eta,theta,lam,beta
1,1,123.89905683140947,274.878615673841,sb_int-additive_comp-absolute_gbatt-true_gbalt-true_lk-free_inh-none,0.7052762199893812,1.0,0.5174767738580911,0.9210424022468364,4.491798550854717
