,subject,nll,bic,model,w_p,eta,theta,lam,beta
43,43,145.63052637417118,318.34155475936444,sb_int-additive_comp-absolute_gbatt-true_gbalt-true_lk-free_inh-none,0.24826102546415588,1.0,0.0,0.8924254279714167,3.339586332273887
