,subject,nll,bic,model,w_p,eta,theta,lam,beta
19,19,140.55231612756785,308.1851342661578,sb_int-additive_comp-absolute_gbatt-true_gbalt-true_lk-free_inh-none,0.5473972637154748,1.0,0.40941587145051067,0.8773748497200965,5.005603026404696
