,subject,nll,bic,model,w_p,eta,theta,lam,beta
3,3,122.14849671797514,271.3774954469724,sb_int-additive_comp-absolute_gbatt-true_gbalt-true_lk-free_inh-none,0.6381366506773875,0.9183292465329341,0.5427476840456916,0.6980403881884609,10.0
