,subject,nll,bic,model,w_p,eta,theta,lam,beta
6,6,107.62994811917872,242.34039824937955,sb_int-additive_comp-vsmean_gbatt-true_gbalt-true_lk-gaze-dependent_inh-none,0.41930970394449835,1.0,0.8175992059406558,0.15193885818319577,10.0
