,subject,nll,bic,model,w_p,eta,theta,lam,beta
17,17,124.21899115748258,275.51848432598723,sb_int-additive_comp-vsmean_gbatt-true_gbalt-true_lk-gaze-dependent_inh-none,0.6732438359769396,1.0,0.627859222554148,0.8071841989872132,4.5854164775292245
