,subject,nll,bic,model,w_p,eta,theta,lam,beta
4,4,163.84743578314016,354.7753735773024,sb_int-additive_comp-vsmean_gbatt-true_gbalt-true_lk-gaze-dependent_inh-none,0.6948457620703955,1.0,0.4061574422921159,0.7044131844817906,2.4667751171747345
