,subject,nll,bic,model,w_p,eta,theta,lam,beta
13,13,91.38131514629703,209.84313230361616,sb_int-additive_comp-vsmean_gbatt-true_gbalt-true_lk-gaze-dependent_inh-none,0.6344607653994057,0.7440151776276475,0.341743967269603,0.8647664057035066,3.2321914634917315
