,subject,nll,bic,model,w_p,eta,theta,lam,beta
38,38,126.33335658320269,279.74721517742745,sb_int-additive_comp-vsmean_gbatt-true_gbalt-true_lk-gaze-dependent_inh-none,0.5493791930580064,0.9345099760875244,0.6411470362576493,0.8096614170457314,5.607546072537276
