,subject,nll,bic,model,w_p,eta,theta,lam,beta
42,42,108.32714782049027,243.73479765200264,sb_int-additive_comp-vsmean_gbatt-true_gbalt-true_lk-gaze-dependent_inh-none,0.5183025465509116,1.0,0.3262379683037623,0.6176879711410527,3.7830772492742386
