,subject,nll,bic,model,w_p,eta,theta,lam,beta
30,30,125.59110721512499,278.26271644127206,sb_int-additive_comp-vsmean_gbatt-true_gbalt-true_lk-gaze-dependent_inh-none,0.7735521428947462,1.0,0.8865966978047055,0.8784588069108711,5.40556412386586
