,subject,nll,bic,model,w_p,eta,theta,lam,beta
20,20,53.31382683985921,133.7081556907405,sb_int-additive_comp-vsmean_gbatt-true_gbalt-true_lk-gaze-dependent_inh-none,0.9913095417827016,1.0,0.568130278659664,0.006214523849092031,10.0
