,subject,nll,bic,model,w_p,eta,theta,lam,beta
32,32,184.1995442751139,395.4795905612499,sb_int-additive_comp-vsmean_gbatt-true_gbalt-true_lk-gaze-dependent_inh-none,0.3347649432912709,1.0,0.9070433749932157,0.7665410769293785,3.206062437405525
