,subject,nll,bic,model,w_p,eta,theta,lam,beta
36,36,98.14770917445671,223.37592035993552,sb_int-additive_comp-vsmean_gbatt-true_gbalt-true_lk-gaze-dependent_inh-none,0.8629714638462457,1.0,0.6970484900003704,0.07986670024108893,10.0
