,subject,nll,bic,model,alpha,gamma,eta,theta,lam,phi,beta
3,3,102.44083462662635,242.79437206868366,sb_int-multiplicative_comp-vsmean_gbatt-true_gbalt-true_lk-gaze-dependent_inh-gaze-dependent,0.2875428820535908,0.28803800964795545,1.0,0.7633771902216349,0.6186072713439178,0.0,10.0
