,subject,nll,bic,model,alpha,gamma,eta,theta,lam,phi,beta
34,34,134.40837771959326,306.72945825461744,sb_int-multiplicative_comp-vsmean_gbatt-true_gbalt-true_lk-gaze-dependent_inh-gaze-dependent,0.5790210850425385,0.8521158638797042,1.0,0.7169968682206386,0.7451520681773427,0.0,0.5522383676109741
