,subject,nll,bic,model,alpha,gamma,eta,theta,lam,phi,beta
7,7,108.32258973312722,254.55788228168538,sb_int-multiplicative_comp-vsmean_gbatt-true_gbalt-true_lk-gaze-dependent_inh-gaze-dependent,0.7073635471041761,0.6478439837638017,1.0,0.7753943893182695,0.8554957995434398,0.0,0.5227003147012543
