,subject,nll,bic,model,alpha,gamma,eta,theta,lam,phi,beta
43,43,139.37792210751059,316.6685470304521,sb_int-multiplicative_comp-vsmean_gbatt-true_gbalt-true_lk-gaze-dependent_inh-gaze-dependent,1.1103838380442708,1.0,1.0,0.33831820997921147,0.8573807767296747,0.0,0.0829622548865377
