,subject,nll,bic,model,w_p,lam,beta
11,11,171.68539645134172,359.61909410929667,sb_int-additive_comp-vsmean_gbatt-false_gbalt-false_lk-free_inh-none,0.775267477887743,0.626223899658395,10.0
