,subject,nll,bic,model,w_p,lam,beta
3,3,195.727425559584,407.7031523257812,sb_int-additive_comp-vsmean_gbatt-false_gbalt-false_lk-free_inh-none,0.6856986758927532,0.5003731721350143,10.0
