,subject,nll,bic,model,w_p,lam,beta
5,5,212.81902296719582,441.8863471410049,sb_int-additive_comp-vsmean_gbatt-false_gbalt-false_lk-free_inh-none,0.8562977463196525,0.5403399798888772,6.575281807163923
