,subject,nll,bic,model,w_p,lam,beta
32,32,182.00796641190306,380.26423403041935,sb_int-additive_comp-vsmean_gbatt-false_gbalt-false_lk-free_inh-none,0.336074167211902,0.5420557422259479,10.0
