,subject,nll,bic,model,w_p,lam,beta
16,16,175.6061803548619,367.460661916337,sb_int-additive_comp-vsmean_gbatt-false_gbalt-false_lk-free_inh-none,0.49736869247886445,0.8774011279489595,4.910501493595984
