,subject,nll,bic,model,w_p,lam,beta
17,17,189.77445688980757,395.79721498622837,sb_int-additive_comp-vsmean_gbatt-false_gbalt-false_lk-free_inh-none,0.6650799036705933,0.5587300354196857,10.0
