,subject,nll,bic,model,w_p,lam,beta
24,24,162.83512278279179,341.9185467721968,sb_int-additive_comp-vsmean_gbatt-false_gbalt-false_lk-free_inh-none,0.8036500189851019,0.760622812677778,10.0
