,subject,nll,bic,model,w_p,lam,beta
14,14,230.15520054161948,476.5587022898522,sb_int-additive_comp-vsmean_gbatt-false_gbalt-false_lk-free_inh-none,0.5580323455025092,0.45714297508727375,8.222874574198979
