,subject,nll,bic,model,w_p,lam,beta
6,6,150.49296914860128,317.2342395038158,sb_int-additive_comp-vsmean_gbatt-false_gbalt-false_lk-free_inh-none,0.49374629479218896,0.7946916256826358,10.0
