,subject,nll,bic,model,w_p,lam,beta
1,1,163.09491121344774,342.4381236335087,sb_int-additive_comp-vsmean_gbatt-false_gbalt-false_lk-free_inh-none,0.7038409479578099,0.5417171968419072,10.0
