,subject,nll,bic,model,w_p,lam,beta
36,36,179.28295230036366,374.81420580734056,sb_int-additive_comp-vsmean_gbatt-false_gbalt-false_lk-free_inh-none,0.8643125157171249,0.9724606594620789,2.2384605566794527
