,subject,nll,bic,model,w_p,lam,beta
0,0,238.4002312070036,493.04876362062043,sb_int-additive_comp-vsmean_gbatt-false_gbalt-false_lk-free_inh-none,0.5112850108662793,0.07526535809900771,5.533177744247801
