,subject,nll,bic,model,alpha,gamma,eta,lam,beta
22,22,203.73391234926447,434.548326709551,sb_int-multiplicative_comp-vsmean_gbatt-true_gbalt-false_lk-free_inh-none,0.21100543983396836,1.0,1.0,0.36046533664686253,3.543940451919318
