,subject,nll,bic,model,alpha,gamma,eta,lam,beta
1,1,161.48867571834268,350.05785344770743,sb_int-multiplicative_comp-vsmean_gbatt-true_gbalt-false_lk-free_inh-none,0.40223518799035257,1.0,1.0,0.2861799938650757,2.483999979949788
