,subject,nll,bic,model,alpha,gamma,eta,lam,beta
4,4,213.12216036044347,453.324822731909,sb_int-multiplicative_comp-vsmean_gbatt-true_gbalt-false_lk-free_inh-none,0.39294560320199995,1.0,0.938437152443691,0.4420543353292752,1.1847209222058739
