,subject,nll,bic,model,alpha,gamma,eta,lam,beta
23,23,159.66612310724912,346.4127482255203,sb_int-multiplicative_comp-vsmean_gbatt-true_gbalt-false_lk-free_inh-none,1.1391803469430037,1.0,1.0,0.2287780301276111,0.45230406608472296
