,subject,nll,bic,model,alpha,gamma,eta,lam,beta
30,30,120.13369059542285,267.3478832018678,sb_int-multiplicative_comp-vsmean_gbatt-true_gbalt-false_lk-free_inh-none,0.31338156948312595,1.0,0.71531859673747,0.4116428772440811,10.0
