,subject,nll,bic,model,alpha,gamma,eta,lam,beta
35,35,193.98985195391595,415.06020591885397,sb_int-multiplicative_comp-vsmean_gbatt-true_gbalt-false_lk-free_inh-none,0.251055157900244,1.0,0.6571742432676617,0.372439780125616,4.681269491608426
