,subject,nll,bic,model,alpha,gamma,eta,lam,beta
2,2,123.04749445388921,273.1754909188005,sb_int-multiplicative_comp-vsmean_gbatt-true_gbalt-false_lk-free_inh-none,0.14629631430778622,1.0,1.0,0.5537197280400714,8.891275066652522
