,subject,nll,bic,model,alpha,gamma,eta,lam,beta
6,6,111.21178068572303,249.50406338246816,sb_int-multiplicative_comp-vsmean_gbatt-true_gbalt-false_lk-free_inh-none,0.8615906202013897,0.8411836729816602,1.0,0.2767616093839351,2.432535538669331
