,subject,nll,bic,model,alpha,gamma,eta,lam,beta
10,10,173.91513977392142,374.9107815588649,sb_int-multiplicative_comp-vsmean_gbatt-true_gbalt-false_lk-free_inh-none,0.05849573395495865,1.0,1.0,0.04032641732687871,10.0
