,subject,nll,bic,model,alpha,gamma,theta,lam,phi,wd,w_p,beta
32,32,759.85291068812,1563.0346245938754,sb_int-multiplicative_comp-vsmean_gbatt-false_gbalt-true_lk-gaze-dependent_inh-distance-dependent,1.19170941773627,0.28172968524489705,0.9973273156280045,0.9207385515208488,0.8323651185764995,21.114390137929735,0.5978410913537822,7.620654361034235
