,subject,nll,bic,model,alpha,gamma,theta,lam,phi,wd,w_p,beta
7,7,75.86553521818097,195.0598736539973,sb_int-multiplicative_comp-vsmean_gbatt-false_gbalt-true_lk-gaze-dependent_inh-distance-dependent,0.7917009093379181,0.7158352138281493,0.8273495469634463,0.6708451847913857,0.00032319624279889984,45.11820783250092,0.8876317662172618,0.6266750509743764
