,subject,nll,bic,model,alpha,gamma,theta,lam,phi,wd,w_p,beta
33,33,126.0918646603148,295.51253253826496,sb_int-multiplicative_comp-vsmean_gbatt-false_gbalt-true_lk-gaze-dependent_inh-distance-dependent,0.48275904886296017,0.5915472644487825,0.7718281939329499,0.8150593592189307,0.0003607097540914405,49.31998501659291,0.1731943747496051,1.3120571633106797
